SMILES,Adduct,True CCS
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)O)C,[M-H]-,224.708925
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)C,[M+H]+,232.8358094
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)C,[M+Na]+,230.1732577
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)C,[M-H]-,224.2385235
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,[M+H]+,196.745166
C[C@H](CCC(=O)O)[C@H]1CCC2=C3CC[C@@H]4C[C@@H](CC[C@@]4([C@H]3C[C@@H]([C@]12C)O)C)O,[M+H]+,203.5866734
[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@@H](O)[C@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCC(O)=O)=O,[M+H]+,201.149393
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CCC(=O)C4)C)C,[M+H]+,205.5917423
C[C@H](CCC(OC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])C(C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)=O,[M+H]+,204.2392963
C[C@H](CCC(OC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])C(C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)=O,[M+Na]+,200.4128136
C[C@H](CCC(OC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])C(C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)=O,[M-H]-,212.9578132
C[C@H](CCC(NCC(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M+H]+,203.1838816
C[C@H](CCC(NCC(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M+Na]+,201.0640256
C[C@H](CCC(NCC(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M-H]-,202.1779768
C[C@H](CCC(NCCS(=O)(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M+H]+,206.2119906
C[C@H](CCC(NCCS(=O)(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M+Na]+,209.6888803
C[C@H](CCC(NCCS(=O)(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,[M-H]-,214.5648725
[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@@H](O)[C@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCCS(=O)(O)=O)=O,[M+H]+,209.3364923
CC(=O)NCCCNCCCCN,[M+H]+,142.6426521
CC(=O)NCCCNCCCCN,[M+Na]+,147.4293766
CC(=O)NCCCNCCCCN,[M-H]-,146.072193
CC(=O)NCCCCNCCCNC(=O)C,[M+H]+,154.203072
CC(=O)NCCCCNCCCNC(=O)C,[M+Na]+,159.3832038
CC(=O)NCCCCNCCCNC(=O)C,[M-H]-,155.0196318
C=CC1=CC=C(C=C1)O,[M-H]-,121.6448066
CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,[M+H]+,221.5627997
CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,[M+Na]+,213.7871595
CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,[M-H]-,220.1460835
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,[M+Na]+,177.1960563
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,[M-H]-,171.8121266
CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,[M+Na]+,185.3166258
CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,[M-H]-,177.2251636
CCCCCCCCCCCCCCCCCCC(=O)O,[M+Na]+,190.5497948
CCC1=CC=C(C=C1)O,[M+H]+,119.6007164
CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,[M+Na]+,178.502948
CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,[M-H]-,175.8755231
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,[M-H]-,176.7931724
C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,[M+H]+,156.1265082
C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,[M+Na]+,162.447738
CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C,[M-H]-,142.5693981
CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,[M+Na]+,220.7655763
CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,[M-H]-,224.2238715
C(CC(C(=O)O)O)CC(=O)O,[M-H]-,128.3504122
CC(=O)NC1=C(NC(=O)N(C1=O)C)N,[M-H]-,141.1549591
C(CC(=O)O)C1C(=O)NC(=O)N1,[M-H]-,132.8707999
C(CC(=O)C(=O)[O-])C[NH+]=C(N)N,[M+H]+,139.9358957
C(CC(=O)C(=O)[O-])C[NH+]=C(N)N,[M-H]-,135.0823153
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,[M+H]+,214.0232942
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,[M-H]-,214.9870628
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,[M+Na]+,189.1536288
C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,[M+H]+,193.7824196
C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,[M-H]-,182.2176156
CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,155.7222429
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,[M+H]+,185.3136906
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,[M+Na]+,185.9039864
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,[M-H]-,185.2535712
CN1C=C(N=C1)CC(=O)O,[M+H]+,124.7566613
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,[M+H]+,154.9364004
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,[M+Na]+,195.9100518
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,[M-H]-,193.8081649
C[N+](C)(C)[C@@H](CC1=CNC2=CC=CC=C21)C(=O)[O-],[M+H]+,158.5941307
C[N+](C)(C)[C@@H](CC1=CNC2=CC=CC=C21)C(=O)[O-],[M+Na]+,161.7213809
CC1=CC=C(C=C1)OS(=O)(=O)O,[M-H]-,137.8685434
CC(C)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,161.2680727
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)O,[M+H]+,203.2828332
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)O,[M+Na]+,198.1352391
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO,[M+H]+,204.4242886
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO,[M+Na]+,199.4816887
CCCCCCCCCCCCCCCCC(C(=O)O)O,[M+Na]+,188.937236
CCCCCCCCCCCCCCCCC(C(=O)O)O,[M-H]-,181.4769253
C1=CC(=CC=C1C[C@@H](C(=O)O)N)OS(=O)(=O)O,[M+H]+,167.1950564
C1=CC(=CC=C1C[C@@H](C(=O)O)N)OS(=O)(=O)O,[M+Na]+,158.9071718
C1=CC(=CC=C1C[C@@H](C(=O)O)N)OS(=O)(=O)O,[M-H]-,158.7208083
CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,149.7711827
CC(C)C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,154.874198
C/C=C(\C)/C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,160.3845326
C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,156.8712391
C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,[M+Na]+,168.5310454
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,168.3064051
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,181.5267057
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,180.3057189
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,193.1227328
CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,191.7159921
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,218.4086209
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,223.777501
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+H]+,230.0203611
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+Na]+,227.9787638
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M-H]-,224.0907849
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,[M+Na]+,231.9312658
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,[M+H]+,162.0794639
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,[M+Na]+,174.6320699
CC(=O)C1=C(O)C=C(O)C=C1O,[M-H]-,128.9829292
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,[M+H]+,190.3748743
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,[M+Na]+,188.3829307
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,[M-H]-,182.4754336
CN1C(=O)NC2=C1NC(=O)NC2=O,[M+H]+,138.4925424
CN1C(=O)NC2=C1NC(=O)NC2=O,[M-H]-,132.7841068
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+H]+,185.487576
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+Na]+,173.6858518
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M-H]-,179.5847359
C\C(\C=C\C12OC1(C)CCCC2(C)C)=C/C=C/C(/C)=C/C(O)=O,[M+H]+,178.8431881
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M+Na]+,239.2941036
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M-H]-,224.648841
OS(=O)(=O)NC1CCCCC1,[M-H]-,140.5815045
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M+H]+,194.1260837
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M-H]-,186.297237
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M+H]+,183.5717655
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M+Na]+,186.096888
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M-H]-,181.2175366
C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,[M+H]+,151.6610029
C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,[M+Na]+,155.2694709
OC(=O)CC[C@H](NC=N)C(O)=O,[M+H]+,134.3810388
OC(=O)CC[C@H](NC=N)C(O)=O,[M-H]-,132.222199
CC1=C(O)C=C2CCC(C)(CCC(O)=O)OC2=C1C,[M+H]+,160.3617153
CC1=C(O)C=C2CCC(C)(CCC(O)=O)OC2=C1C,[M+Na]+,165.75392
CC1=C(O)C=C2CCC(C)(CCC(O)=O)OC2=C1C,[M-H]-,165.3709481
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M+H]+,166.4850798
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M+Na]+,163.8634236
CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,[M-H]-,160.1177424
COC1=C(OS(O)(=O)=O)C=CC(CC(O)=O)=C1,[M+Na]+,157.5182986
COC1=C(OS(O)(=O)=O)C=CC(CC(O)=O)=C1,[M-H]-,153.7391837
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+H]+,170.2703201
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+Na]+,174.3091705
CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M-H]-,170.6419569
CS(=O)(=O)CC[C@H](N)C(O)=O,[M+H]+,137.3599534
CS(=O)(=O)CC[C@H](N)C(O)=O,[M+Na]+,138.8259739
CS(=O)(=O)CC[C@H](N)C(O)=O,[M-H]-,135.3094874
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M+H]+,160.0379261
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M+Na]+,163.7659769
CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,[M-H]-,161.989414
CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,[M+Na]+,149.9422996
CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,[M-H]-,147.8294401
C[C@H](O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+H]+,151.1721687
C[C@H](O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+Na]+,157.7703312
C[C@H](O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M-H]-,155.0528062
CCCCCCCCCCCC(=O)NCC(O)=O,[M+Na]+,175.3882368
CCCCCCCCCCCC(=O)NCC(O)=O,[M-H]-,170.8596301
CC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+Na]+,166.9483048
CC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M-H]-,167.328721
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+H]+,178.4145369
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M+Na]+,173.2428673
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,[M-H]-,178.3573998
CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,[M+H]+,180.0165498
CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,[M+Na]+,187.8040925
CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,[M-H]-,189.6505036
NC(CCCCN1C(CO)=CC=C1C=O)C(O)=O,[M+H]+,161.2949008
NC(CCCCN1C(CO)=CC=C1C=O)C(O)=O,[M+Na]+,163.8131548
NC(CCCCN1C(CO)=CC=C1C=O)C(O)=O,[M-H]-,155.7651841
NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,[M+Na]+,172.9840429
NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,[M-H]-,157.5909489
CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+H]+,164.9464994
CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+Na]+,160.8200068
CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M-H]-,153.1880988
NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(O)=O)C(O)=O,[M+H]+,176.2668387
NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(O)=O)C(O)=O,[M+Na]+,171.8239227
NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(O)=O)C(O)=O,[M-H]-,165.333842
CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,[M+Na]+,210.5337999
CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,[M-H]-,204.1530541
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1C\C=C/CCCC(O)=O,[M+Na]+,196.7471445
CCCCC[C@H](O)\C=C\[C@H]1C=CC(=O)[C@@H]1C\C=C/CCCC(O)=O,[M-H]-,185.0630258
CCCCC[C@@H](/C=C/C=C/C/C=C\CCCC(=O)O)O,[M+Na]+,184.6206104
CCCCC[C@@H](/C=C/C=C/C/C=C\CCCC(=O)O)O,[M-H]-,175.521584
CC(C)CCCCCCCCCCC(O)=O,[M+H]+,173.2265544
CC(C)CCCCCCCCCCC(O)=O,[M-H]-,163.9707209
CC\C=C/C[C@H](OO)\C=C\C=C/CCCCCCCC(O)=O,[M+Na]+,185.2716208
CC1=CC2=C(C=C1)N=C3C(=CC=CN3C2=O)C(=O)O,[M+H]+,151.9079446
CC1=CC2=C(C=C1)N=C3C(=CC=CN3C2=O)C(=O)O,[M+Na]+,168.2279406
CCCCCCCCC[C@H](O)CC(O)=O,[M-H]-,165.2184288
CC(CC(=O)[O-])CC(=O)OC(CC(=O)O)C[N+](C)(C)C,[M+H]+,166.6206068
CC(CC(=O)[O-])CC(=O)OC(CC(=O)O)C[N+](C)(C)C,[M+Na]+,172.3753679
CC(CC(=O)[O-])CC(=O)OC(CC(=O)O)C[N+](C)(C)C,[M-H]-,170.447948
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,[M+H]+,219.7986399
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,[M+Na]+,203.995774
C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,[M-H]-,205.6708347
C1=CC=C2C(=C1)C(=C(N2)[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C[C@@H](C(=O)O)N,[M+H]+,186.1646424
C1=CC=C2C(=C1)C(=C(N2)[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C[C@@H](C(=O)O)N,[M+Na]+,187.7614893
C1=CC=C2C(=C1)C(=C(N2)[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C[C@@H](C(=O)O)N,[M-H]-,179.7588143
NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,[M+H]+,159.8949057
NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,[M+Na]+,159.825388
NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,[M-H]-,153.7373184
CCCCCC=CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,184.8687022
CCCCCC=CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,197.7142525
C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M+H]+,162.0272127
C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M+Na]+,163.155275
C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,[M-H]-,157.1414307
NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,[M+H]+,154.8931322
NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,[M+Na]+,153.9050889
NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,[M-H]-,151.5705146
CC(C)[C@@H](C(=O)O)NC(=O)CN,[M+Na]+,147.6819606
CC(C)[C@@H](C(=O)O)NC(=O)CN,[M-H]-,140.2074465
CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,[M+H]+,168.0660478
CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,[M+Na]+,173.6710678
CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,[M-H]-,165.9167193
[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])CCCCCCCC(O)=N,[M+H]+,185.6782193
[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])CCCCCCCC(O)=N,[M+Na]+,178.7833335
[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])CCCCCCCC(O)=N,[M-H]-,176.7044475
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,[M+H]+,218.0839096
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,[M+Na]+,223.8914143
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,[M-H]-,217.0789383
CC1=CC=CC(C)=C1NC(CNCC)=O,[M+H]+,152.1429786
CC1=CC=CC(C)=C1NC(CNCC)=O,[M+Na]+,158.590894
CC1=CC=CC(C)=C1NC(CNCC)=O,[M-H]-,150.3103469
CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,209.228484
CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,216.5925175
CC(=O)NCCCN1CCCC1=O,[M+H]+,137.9596249
CC(=O)NCCCN1CCCC1=O,[M+Na]+,146.5966204
CC(=O)NCCCN1CCCC1=O,[M-H]-,145.4783855
C[C@H](C(=O)O)O[C@H]1[C@@H]([C@H](OC([C@@H]1NC(=O)C)O)CO)O,[M+H]+,161.17725
CCCCCCCC/C=C\CCCCCCCC(=O)N,[M+H]+,189.9224721
CCCCCCCC/C=C\CCCCCCCC(=O)N,[M+Na]+,184.9071426
CCCCCCCC/C=C\CCCCCCCC(=O)N,[M-H]-,177.486503
CCCCCCCCCCCCCCCC(=O)N,[M+H]+,184.2516405
CCCCCCCCCCCCCCCC(=O)N,[M+Na]+,178.4905018
C1=CC=C(C=C1)OS(=O)(=O)O,[M-H]-,130.4986498
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,[M+H]+,184.0521426
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,[M+Na]+,178.2548946
N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,[M-H]-,187.1090308
C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)C)O,[M+Na]+,214.1371475
C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)C)O,[M-H]-,216.3580917
C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)O,[M+H]+,152.4386714
C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)O,[M+Na]+,161.4229926
C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)O,[M-H]-,153.5736223
CCCCC[C@@H](/C=C/C1=C(C(=O)CC1)C/C=C\CCCC(=O)O)O,[M+H]+,194.2969594
CCCCC[C@@H](/C=C/C1=C(C(=O)CC1)C/C=C\CCCC(=O)O)O,[M+Na]+,205.0662627
