CCS,Adduct,SMILES
181.37,[M-H]-,O=C(NC(C)(C)C)NC(=O)C(Sc1nc2sccc2c(=O)[nH]1)C
231.98,[M-H]-,O=C(C1CCN(CC1)S(=O)(=O)c1c(C)cc(cc1C)C)NC1CCN(CC1)C(=O)c1cocc1
205.46,[M-H]-,CCNc1ccc(cc1[N+](=O)[O-])C(=O)OCC(=O)Nc1ccccc1C(=O)Nc1ccccc1
124.1672831,[M-H]-,CC(=O)NC1=CC=CC=C1
198.41,[M-H]-,COC(=O)c1cccc(c1)NC(=O)c1cc(cn1C)S(=O)(=O)N1CCCC1
184.09,[M-H]-,O=C(Nc1ccccc1C(C)(C)C)Cc1ccc2c(c1)OCCO2
193.74,[M+Na]+,CN(C(=O)CNC(=O)c1ccc2c(c1)cccc2)Cc1ccccc1Cl
168.99,[M+Na]+,C=CCOC(=O)CC1Sc2ccccc2NC1=O
190.31,[M+H]+,CC(=O)c1ccc(c(c1)F)N1CCN(CC1)Cn1c(=O)oc2c1cccc2
185.94,[M+Na]+,COc1ccccc1N1CCN(CC1)C(=O)c1ccc(c(c1)Cl)O
190.46,[M-H]-,Fc1cc(ccc1C(=O)N1CCCC(C1)NS(=O)(=O)C)c1ccccc1
191.65,[M-H]-,CCOC(=O)c1c(sc(c1C)C(=O)OCC)NC(=O)c1c(F)cccc1F	
191.51,[M+H]+,O=c1n(nnn1c1ccccc1)Cc1c(nc2n1cccc2)c1ccccc1
206.09,[M+Na]+,O=C(Nc1scc(n1)C)CSc1nnc(n1Cc1ccc2c(c1)OCO2)c1ccccc1
194.65,[M+H]+,Cc1ccc(s1)c1csc2c1c(=O)n(cn2)Cc1ccc2c(c1)OCO2
226.36,[M-H]-,O=C(N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)OCCCO2)CN1CCCC1c1cccs1
174.24,[M-H]-,CCC(NC(=O)COC(=O)c1n[nH]c(=O)c2c1cccc2)(C)C
183.52,[M+H]+,COc1ccccc1CC(=O)N(C(c1ccccc1)c1ccccc1)C
221.41,[M+H]+,O=C(NC(c1ccc(cc1)c1ccccc1)C)CN1CCC(CC1)C(=O)Nc1ccccc1
217.13,[M-H]-,Cc1cc(C)c(c(c1)C)S(=O)(=O)N1CCC(CC1)C(=O)N(C1CC1)Cc1ccccc1F
207.84,[M-H]-,O=C(N(Cc1cccs1)C)CSc1nnc(n1Cc1ccccc1)N1CCOCC1
199.67,[M+H]+,CCCC1(CCC)NC(=O)N(C1=O)CC(=O)N1CCN(CC1)c1ccc(cn1)C(F)(F)F
281.9,[M+H]+,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
214.72,[M-H]-,O=C([C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)OCCO2)NC(c1ccccc1)c1ccccc1
205.16,[M+Na]+,O=C(C1CCCN1S(=O)(=O)c1ccc(cc1)F)NCc1ccc(s1)c1csc(n1)C
224.99,[M+H]+,COc1ccc(cc1OC)S(=O)(=O)N1CCN(CC1)C(=O)CN1C(=O)NC(C1=O)(C)c1ccc2c(c1)OCCCO2
200.72,[M+H]+,N#Cc1ccc(cc1)C(=O)OCC(=O)N(C1CCCCC1)C1CCCCC1
199.48,[M+H]+,O=S(=O)(c1cccc(c1)CSc1nnc(o1)c1c[nH]c2c1cccc2)N1CCOCC1
191.72,[M+Na]+,O=C(NC(C)(C)C)CNc1ncnc2c1ccs2
207.81,[M-H]-,Fc1ccc(cc1)c1nnc(o1)SCC(=O)N(Cc1ccncc1)Cc1cccnc1
195.95,[M+H]+,Sc1ncccc1C(=O)N1CCCC(C1)CN1CCN(CC1)c1ccccn1
195.84,[M+H]+,O=C(C(Oc1ccc(cc1Cl)Cl)C)NCC(c1cccs1)N1CCCC1
183.57,[M+Na]+,COc1ccccc1C(=O)Nc1sc2c(c1C(=O)N)CCC2
187.83,[M+H]+,CCC(C(=O)N1N=C(CC1c1ccccc1C)c1ccccc1O)CC
199.66,[M+H]+,O=C(c1ccc(=O)n(c1)Cc1ccccc1Cl)N1CCCC(C1)c1nnc2n1cccc2
187.84,[M+H]+,COc1ccccc1CC(=O)Nc1cccc(c1)S(=O)(=O)N(C)C
140.0666667,[M-H]-,COC1=C(C=CC(=C1)/C=C/C(=O)O)O
294.3,[M+H]+,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C=C/CC\C=C/C\C=C/CC
165.02,[M+H]+,CN(Cc1cccc(c1Cl)Cl)CC(=O)NC(=O)NC
213.59,[M+Na]+,CN(Cc1nc2ccccc2c(=O)n1Cc1scc(n1)C12CC3CC(C2)CC(C1)C3)C
217.87,[M-H]-,Brc1ccc(cc1)c1nnc(o1)CN(S(=O)(=O)c1ccccc1)c1ccccc1C
187.92,[M+Na]+,CCOc1ccccc1CN1C(=O)NC(C1=O)(C)c1ccccc1
207.58,[M+H]+,O=C1CCCN1CCCNC(=O)c1sc(c(c1)c1ccccc1)N1CCOCC1
192.9,[M-H]-,CCn1cnc2c1c(=O)n(CC(=O)NC1=NCCS1)c(=O)n2Cc1ccccc1
180.07,[M+Na]+,c1ccc(cc1)c1cnc(o1)COc1cccc2c1cccc2
210.97,[M+Na]+,O=C(N1CCCC1c1ccc2c(c1)OCCCO2)c1ccc(cc1)n1cnnn1
181.09,[M+H]+,CC1CCCN(C1)Cc1cc(=O)n2c(n1)sc1c2CCCC1
192.91,[M+Na]+,CCCNC(=O)C1CN(CC(=O)NC(=O)NCC=C)c2c(O1)cccc2
162.1,[M-H]-,CC(=O)NCCNC(=O)c1cc(C)cc(c1)C
215.93,[M+H]+,CCc1ccccc1NC(=O)CN(C(=O)CN1CCN(CC1)c1cccc(c1C)C)C
192.27,[M+Na]+,COc1ccccc1OCC(=O)c1ccc(cc1)c1ccccc1
198.89,[M+Na]+,Clc1ccc(cc1)C(C1CC1)NC(=O)c1nn2c(n1)nccc2C
188.58,[M-H]-,O=C(NCc1onc(c1)c1ccccc1)NCC1COCC1
212.25,[M+H]+,COc1ccc(cc1)c1scc(n1)CN1CCN(CC1)C(=O)c1ccc2c(c1)OCO2
190.03,[M+Na]+,O=C(Nc1ccccc1C)CCN1C(=O)NC2(C1=O)CCCCC2
229.37,[M+H]+,O=C(C1CSC2(N1C(=O)CC2)C)OCC(=O)N1N=C(CC1c1ccccc1)c1ccc2c(c1)cccc2
183.46,[M+H]+,Clc1ccc2n(c1)c(=O)cc(n2)COC(=O)c1ccccc1S(=O)(=O)C
170.25,[M+H]+,N#CC(=Cc1ccco1)c1onc(n1)c1ccc(cc1)C
209.51,[M+H]+,O=C(N1CCCC(C1)c1nc2c(s1)cccc2)C1CCN(CC1)C1=NS(=O)(=O)c2c1cccc2
190.64,[M+Na]+,O=C(c1[nH]c(c(c1C)C(=O)C)C)NC1CCSc2c1cccc2
210.41,[M+Na]+,Clc1ccc(cc1)N(C(=O)c1cnn(n1)c1ccccc1)C1=NC(CS1)C
208.87,[M+Na]+,O=C(NCc1ccco1)COC(=O)c1ccccc1c1ncc(o1)c1ccc(cc1)C
191.57,[M+H]+,O=C(c1ccc(o1)c1ccccc1Cl)NCc1nncn1c1ccccc1
167.83,[M+H]+,Oc1ccccc1C(=O)c1c[nH]c(c1)c1ccccn1
212.08,[M+Na]+,O=C1CSC(N1Cc1ccco1)c1nn(cc1c1cc2ccccc2oc1=O)c1ccccc1
219.51,[M+Na]+,COc1cc(ccc1OC)n1c(nnc1c1ccccc1)SC(C(=O)N(C)C)c1ccccc1
181.64,[M+H]+,COc1ccc(cc1)N(CC(=O)N1CCCCC1)CCC(=O)N
199.35,[M+Na]+,CC(=O)OCC1OC(Oc2ccccc2)C(C(C1OC(=O)C)OC(=O)C)NC(=O)C
187.39,[M+H]+,Cc1noc(n1)C1CCCN(C1)C(=O)c1ccc(cc1)c1ccccc1
187.53,[M-H]-,Cc1nnc(o1)CSc1nnc(n1c1ccccc1)c1ccccc1
171.2,[M+H]+,CC(=NC1=CC=C(C=C1)S(C2=CC=C(C=C2)N=C(C)O)(=O)=O)O
205.28,[M+H]+,Cc1ccc(cc1)c1nnn(n1)CC(=O)c1cc(n(c1C)CC1CCCO1)C
198.22,[M-H]-,COc1ccc(cc1)c1scc(n1)CN1CCN(CC1)C(=O)C1=COCCO1
181.23,[M+H]+,CC(NC(=O)CCn1cnc2c(c1=O)c1CCCCc1s2)C
173.32,[M-H]-,CC(CNC(=O)CN1C(=O)NC2(C1=O)CCCCCC2)C
194.46,[M+Na]+,O=C(CN1C(=O)NC2(C1=O)CCc1c2cccc1)NC1CCCCC1
169.06,[M-H]-,CN(S(=O)(=O)c1cccc(c1)S(=O)(=O)Nc1ccccc1)C
192.74,[M+Na]+,COc1ccc2c(c1)ccc(c2)CNC(=O)CNC(=O)c1ccccc1Br
195.66,[M-H]-,CCN(S(=O)(=O)c1ccc(c(c1)NC(=O)c1cncc(c1)Br)OC)CC
205.33,[M-H]-,O=C(c1ccc(cc1)N1CCCC1=O)COc1ccccc1C(=O)Nc1ccccc1
191.35,[M+H]+,COc1cccc(c1OC)C=CC(=O)Nc1ccccc1c1ccccc1
211.1,[M-H]-,CC(CCC(=O)O)(C1(CCC2(C3(C(CC(C12C)(O)[H])(C4(C)CCC(CC4(CC3(OS(O)(=O)=O)[H])[H])(O)[H])[H])[H])[H])[H])[H]
157.19,[M+H]+,BrC1=C(C=C(C(Cl)=C1)OP(OC)(OC)=S)Cl
193.03,[M+H]+,O=C(C(Sc1nn(c(n1)C1CC1)c1ccccc1)C)Nc1noc(c1)C
219.24,[M+H]+,IC(C(C(NC(CO)CO)=O)=C1I)=C(C(NC(CO)CO)=O)C(I)=C1NC([C@H](C)O)=O
197.6,[M+H]+,C1=CC(=C(C=C1C(=C2C=CC(=O)C(=C2)C(=O)O)C3=CC(=C(C=C3)O)C(=O)O)C(=O)O)O
204.24,[M-H]-,O=C(N(C1CC1)Cc1nnc(o1)c1ccccc1Cl)Cc1cccc(c1)C(F)(F)F
190.36,[M+Na]+,CCC1(NC(=O)N(C1=O)CC(=O)c1ccc[nH]1)c1ccc(cc1)OC
323.2,[M+H]+,[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCC
205.24,[M-H]-,O=C(Cc1ccccc1C)Nc1ccc(cc1)S(=O)(=O)N(C1CCCCC1)C
191.2,[M+Na]+,O=C(c1[nH]c(c(c1C)C(=O)C)C)CSc1ncnc2c1scc2
178.9,[M+H]+,CCOC(=O)N1CCN(CC1)C(=O)C(=O)c1c(C)[nH]c2c1cccc2
215.37,[M-H]-,O=C(NC(c1ccc(c(c1)F)F)C)CCc1nc2ccccc2n(c1=O)CCc1ccccc1
188.31,[M+Na]+,CCCCCC(NC(=O)Cn1c2ccccc2n(c1=O)CC)C
180.6,[M+H]+,O=C(N1CCCCCC1)CN1C(=O)NC(C1=O)(C)c1ccccc1Cl
170.89,[M+Na]+,O=C(NCc1ccc2c(c1)OCO2)CCCc1c[nH]c2c1cccc2
194.58,[M+H]+,O=C(Nc1ccc2c(c1)OCCO2)CCCOc1ccc(cc1)C(=O)C
209.0,[M+H]+,O=C(NC(c1ccco1)C)CSc1nnc(n1C1CCCCC1)Cc1cccs1
212.62,[M-H]-,COc1cc(ccc1OC)c1nn(cc1C(=O)NC1=NCCS1)Cc1ccccc1
210.68,[M+Na]+,Clc1ccc(c(c1)NC(=O)C(=Cc1ccco1)n1nnnc1c1ccccc1)C
189.38,[M-H]-,CNC(=O)NC(=O)C(OC(=O)c1ccccc1c1ccc(cc1)C(F)(F)F)C
188.89,[M+H]+,O=C(c1ccc(=O)[nH]c1)NCCC(c1ccccc1)c1ccccc1
203.69,[M+H]+,O=C1Nc2ccccc2N(C1)C(=O)C(Sc1nnc(n1Cc1ccco1)c1ccccc1)C
187.77,[M+Na]+,CCN(S(=O)(=O)NC(c1ccc(cc1)c1ccccc1)C)CC
206.26,[M+H]+,O=C(N(Cc1cccc(c1Cl)Cl)C)NCc1ccccc1c1ccc(cc1)CN1CCCC1=O
209.03,[M+H]+,COc1ccc(cc1)N(S(=O)(=O)c1ccccc1)Cc1nnc(o1)c1ccc(cc1)Cl
194.57,[M+H]+,O=C(CNC(=O)Cc1cccc2c1cccc2)NCCOc1ccccc1
200.9,[M+H]+,O=C(CN(C1CCCc2c1cccc2)C)NCC(=O)Nc1ccc(c(c1F)F)F
204.87,[M+Na]+,COc1ccc(cc1NC(=O)CCCNC(=O)C12CC3CC(C2)CC(C1)C3)C
163.75,[M+H]+,O=C(Cc1cscc1)Nc1ccc(cc1)C(=O)C
189.33,[M+H]+,COc1cc(ccc1OC(F)F)C(=O)NCC(c1cccs1)N(C)C
213.92,[M-H]-,O=c1cc(C)n(nc1C(=O)N1CCN(CC1)c1nnnn1c1ccccc1)c1ccccc1
198.55,[M+Na]+,O=C(N1CCCC(C1)C(F)(F)F)c1cnc2c(c1)c(=O)n(c(=O)n2C)C
195.46,[M+H]+,NC(=O)CCN(c1ccc(cc1)F)C(=O)Cc1ccc(cc1)c1ccccc1
206.7,[M-H]-,CC1(C(C(C(C(O1)(OP(O)(=O)OP(O)(=O)OCC2(C(C(C(N3C=NC4=C3NC(=N)N=C4O)(O2)[H])(O)[H])(O)[H])[H])[H])(O)[H])(O)[H])(O)[H])[H]
168.8,[M-H]-,CCNC(=O)Cc1csc(n1)c1cccc(c1)Cl
207.4,[M+Na]+,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O
199.04,[M+H]+,O=C1CCCN1c1ccc(cc1Cl)NS(=O)(=O)c1c(C)c(C)cc(c1C)C
195.68,[M+H]+,CC1CCC2(CC1)NC(=O)N(C2=O)CN(Cc1ccccc1Br)C
197.02,[M+H]+,Clc1ccc2c(c1)cc(o2)C(=O)Nc1ccc(cc1)N1CCOCC1
198.57,[M+H]+,CCN(CC(=O)NCc1cccs1)CC(=O)Nc1ccccc1c1ccccc1
209.76,[M-H]-,Clc1ccc(cn1)C(=O)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1
193.67,[M-H]-,COc1ccc2c(c1)c(cc(n2)c1ccc(cc1)Br)C(=O)N1CCC1
175.96,[M-H]-,COc1ccc(cc1)SCC(=O)N1C(C)CC(=O)Nc2c1cccc2
182.89,[M+H]+,CC(C)(C)C1CCC2(CC1)OC(CN(CC)CCC)CO2
184.11,[M+H]+,COc1cccc(c1)N1CCN(CC1)C(=O)c1cccc(c1O)OC
191.67,[M+H]+,CCCNC(=O)C(OC(=O)c1cccc(c1)NC(=O)c1cccs1)C
213.22,[M+Na]+,CC(C(=O)Nc1sc2c(c1C(=O)N)CCC2)Sc1nnc(o1)c1ccc2c(c1)OCO2
175.06,[M-H]-,Clc1ccc(nc1)NC(=O)C(OC(=O)c1c(C)noc1C)C
127.82,[M-H]-,C([C@H](C=O)O)OP(=O)(O)O
204.37,[M+H]+,O=C(NC(C)(C)C)CN1CCN(CC1)Cc1cc(F)cc2c1OC(OC2)c1cscc1
204.67,[M+H]+,O=C1NC(C(=O)N1CN1CCCC1c1cccs1)(C)c1cccc2c1cccc2
187.21,[M+Na]+,O=C(C(Sc1nnc(n1c1ccccc1)C1CC1)C)NCc1ccco1
178.66,[M-H]-,CC(c1nnc(o1)c1cccs1)Sc1nnc([nH]1)c1cccs1
224.1,[M-H]-,[C@@]12([C@]3(C)CC[C@]4(C(=O)O)[C@@]([H])(CC(C)(C)CC4)C3=CC[C@]1([H])[C@]1(C)[C@]([H])([C@@](CO)(C)[C@@H](O)[C@@H](O)C1)CC2)C
198.5972644,[M-H]-,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
201.5,[M-H]-,CCNc1nnc(s1)SCC(=O)N1CCCC1c1ccc2c(c1)OCCCO2
185.07,[M+H]+,CCC(c1ccccc1)CNC(=O)c1cc(ccc1C)S(=O)(=O)N
288.62,[M+Na]+,[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O
163.96,[M+H]+,O=C(c1c[nH]c2c1cccc2)NCCC1=CCCCC1
188.78,[M+H]+,O=C(N1CCN(CC1)c1ccccn1)CN1C(=O)NC2(C1=O)CCOc1c2cccc1
179.64,[M+H]+,COc1ccccc1NC(=O)CN1CCC2C(C1)CCCC2
172.59,[M+Na]+,CCOCCCNc1nnc(s1)SCC(=O)NCC=C
208.19,[M-H]-,O=C(NC(c1ccc2c(c1)OCCO2)C)CSc1nnc(n1C1CC1)c1cccnc1
199.37,[M+H]+,O=S(=O)(c1ccccc1)NCc1cn(nc1c1ccccc1)Cc1ccccc1
222.4,[M-H]-,CCCCN(c1c(=O)[nH]c(=O)n(c1N)Cc1ccccc1)C(=O)CSc1nnc(o1)Cc1csc(n1)C
157.91,[M+H]+,Cc1cccc(c1)c1nnc(n1Cc1ccco1)S
164.17,[M+H]+,COCCNC(=O)c1cc(Cl)c(c(c1)OCC)O
176.65,[M-H]-,COC(=O)C1=C(C)NC(=S)NC1c1ccc(c(c1)OC)OC
207.57,[M-H]-,O=C1CCCN1c1ccccc1NC(=O)c1ccc(cc1)S(=O)(=O)N1CCOCC1
201.64,[M+Na]+,COCc1c(oc2c1cccc2)C(=O)OCc1csc(n1)CC(=O)Nc1ccccc1C
166.56,[M+Na]+,Nc1nnc(s1)SCc1cc2OCOc2cc1Br
204.48,[M+Na]+,CNC(=O)c1ccc(cc1)CN(C1CC1)Cc1nc2ccccc2c(n1)c1ccccc1
200.78,[M+Na]+,CSCCC(N1C(=O)c2c(C1=O)cccc2)C(=O)NC1CCCCC1C
190.17,[M-H]-,Cc1scc(n1)c1ccc(s1)Cn1c(S)nc2c(c1=O)cccc2
215.17,[M+H]+,O=C(c1cccc(c1)S(=O)(=O)N1CCc2c1cccc2)N1CCN(CC1)c1cccc(c1C)C
184.24,[M+H]+,CN(CC(=O)Nc1ccccc1C)CC(=O)Nc1cccc(c1)F
174.53,[M+H]+,CCOc1ccccc1NC(=O)C1C2CC3CC1CC(C2)C3
209.14,[M-H]-,CN(S(=O)(=O)c1ccc(cc1)C)CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCCCC1
189.16,[M+H]+,COc1cc(CNC(=O)C2CCCC2)ccc1OC1CCCC1
210.53,[M+Na]+,N#Cc1c(C)c(n(c1NC(=O)CN1CCCC1c1ccc2c(c1)OCCO2)CC1CCCO1)C
187.4,[M+Na]+,COC=1C=C(CC2=CNC(=N)NC2=N)C=C(C1OC)OC
187.7,[M+H]+,CN1CCN(CC1)c1ccc(cc1)NC(=O)Cc1cscc1
200.16,[M-H]-,O=C(N(Cc1ccccc1)Cc1ccccc1)CN1C(=O)NC(C1=O)(C)c1ccccc1
182.25,[M+H]+,O=C(Cc1ccc(cc1)c1ccccc1)NNC(=O)c1cccnc1
180.67,[M+H]+,O=C(NC(c1ccc(cc1)S(=O)(=O)N)C)CCn1ccc2c1cccc2
162.71,[M+H]+,N(C1C2CC3CC1CC(C2)C3)Cc1ccccc1
164.56,[M-H]-,COCCNC(=O)c1cnc2c(c1)c(no2)C(C)C
177.75,[M-H]-,CC(CCNC(=O)NC(=O)Cn1cc(ccc1=O)C(F)(F)F)C
168.39,[M+H]+,COc1ccc(cc1C)C=CC(=O)c1ccc(cc1)O
190.06,[M-H]-,O=C(Nc1ccc(cc1)c1ccccc1)COc1cccc(c1)C(=O)C
214.83,[M+Na]+,O=C(c1cc(ccc1C)S(=O)(=O)N1CCCC1)NCc1coc(n1)c1cccs1
189.81,[M-H]-,Clc1ccc(nc1)NC(=O)C(N1CCN(CC1)S(=O)(=O)c1ccc(s1)Cl)C
186.14,[M-H]-,O=C(CC12CC3CC(C1)CC(C2)(C3)O)NCc1nnc2n1cccc2
178.66,[M+Na]+,COc1ccccc1C(=O)NCC(=O)OCc1ccc(cc1)Br
211.64,[M+Na]+,CCN(S(=O)(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1)CC(=O)NCc1ccc(cc1)F
199.61,[M+H]+,Cc1csc(n1)SCC(=O)c1cc(n(c1C)Cc1ccc2c(c1)OCO2)C
197.35,[M+Na]+,O=C1COc2c(N1)ccc(c2)C(=O)N(C1CC1)Cc1c(F)cccc1Cl
202.67,[M+Na]+,COc1cc(NS(=O)(=O)c2c(C)c(C)c(c(c2C)C)C)c(cc1OC)C
176.06,[M+H]+,CCCCCNC(=O)CNC(=O)c1ccc2c(c1)OCO2
213.5,[M-H]-,COc1ccccc1NC(=O)c1cc2ccccc2cc1OCc1onc(n1)c1ccccc1
166.49,[M-H]-,COCCCNC(=O)CSc1nc2c([nH]1)ccc(c2)C
212.89,[M-H]-,O=C(N1CCCC1c1ccc2c(c1)OCCCO2)CSc1nnc(o1)c1ccccc1
183.21,[M-H]-,O=C(Nc1ccc2c(c1)OCCO2)COC(=O)c1sccc1C
207.9,[M+H]+,CCc1ccccc1NC(=O)CN(C(=O)CN(CC(=O)Nc1c(C)cc(cc1C)C)C)C
188.22,[M+H]+,O=C1OCCC1OC(=O)c1cc2c(s1)n(nc2C)c1ccc(cc1)F
210.14,[M+H]+,O=C(c1ccc(nc1C)c1ccccc1)OCc1cccc(c1)S(=O)(=O)N1CCOCC1
180.87,[M-H]-,CC(CNCc1ccc(cc1)C(=O)Nc1ccccc1)C
189.67,[M+Na]+,O=C(C(Sc1nnc(n1Cc1ccccc1)C1CC1)C)NCc1ccco1
208.8,[M-H]-,O=C(c1ccccc1)NC1CCN(CC1)C1CC(=O)N(C1=O)Cc1ccccc1
167.38,[M-H]-,O=S(C1=CC=C(C=C1)N)(NC2=NC(C)=CC(C)=N2)=O
181.86,[M+H]+,Cc1cc(C)nc(n1)n1nc(c(c1C)CC(=O)N1CCCC1)C
168.74,[M+H]+,Cc1ccc(cc1)C=Cc1nc2ccccc2n(c1=O)C
204.59,[M-H]-,O=C(CN1CCc2c(C1C1CC1)ccs2)NCc1ccc2c(c1)OCO2
209.53,[M+Na]+,O=C(N1CCCC1)Cn1c(=O)c2n(cnc2n(c1=O)Cc1ccccc1)Cc1ccccc1
191.75,[M+H]+,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
173.15,[M-H]-,CC(COc1ccc(cc1)C(=O)Nc1cccnc1)C
199.23,[M+H]+,O=C(c1ccc2c(c1)CCCC2)CN1C(=O)NC2(C1=O)CCOc1c2cccc1
187.55,[M-H]-,O=C(Nc1c(C)cccc1C(C)C)CN1CCN(CC1)CC(F)(F)F
201.51,[M-H]-,O=C(N1CCN(CC1)S(=O)(=O)c1cccs1)CN1C(=O)NC2(C1=O)CCOc1c2cccc1
198.63,[M+Na]+,O=C(C1CC2CCCC(C1)C12SCCS1)NCc1ccc(cc1)F
210.37,[M+H]+,O=C(N1CCCC1c1cccs1)C=Cc1ccc(cc1)S(=O)(=O)N1CCOCC1
189.03,[M+H]+,CCN(c1ccccc1)C(=O)CSc1nnc(o1)c1cccnc1
206.6,[M+H]+,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC=C4[C@@]3(CCC(=C4)C(=O)O)C
190.38,[M+H]+,Fc1cccc(c1CSc1nnc(n1CC1CCCO1)N1CCOCC1)Cl
193.98,[M+H]+,O=C1CCc2c(N1)ccc(c2)OS(=O)(=O)c1ccccc1c1ccccc1
214.41,[M-H]-,CCN(S(=O)(=O)c1cccc(c1)C(=O)NC(C(=O)NCCc1ccccn1)C(C)C)CC
201.68,[M+H]+,O=C(c1cc(nn1c1ccccc1)C1CC1)N1CCCC1c1ccc2c(c1)OCCO2
178.22,[M+Na]+,O=C(Cn1cc(ccc1=O)C(F)(F)F)NCc1ccc2c(c1)OCO2
226.5,[M+Na]+,[H][C@@](COC(C)=O)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCC
176.07,[M+H]+,COC(=O)C1=C(C)N(C(=O)N(C1c1ccc(cc1)Br)C)C
172.62,[M+Na]+,O=C(C(C)(C)C)NCc1cnn(c1)c1ccccc1
155.1,[M+H]+,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-]
211.3,[M+Na]+,O=C(NC1CC1)CSc1ccccc1C(=O)Nc1ccc(cc1)c1ccccc1
194.59,[M+H]+,COC(=O)C1CCN(CC1)C(=O)c1ccc2c(c1)c1CC(C)CCc1[nH]2
185.51,[M+H]+,Fc1ccc2c(c1)c(CC(=O)N1CCCC1c1nc3c([nH]1)cccc3)c([nH]2)C
207.12,[M-H]-,CCOc1c(NC(=O)C2CCN(CC2)c2ccc3n(n2)nnn3)cc(cc1Br)Cl
197.23,[M+Na]+,O=C(c1csc(n1)c1ccccc1)N1CCN(CC1)Cc1nc2c(s1)cccc2
169.86,[M-H]-,COc1cc(OCC(=O)Nc2noc(c2)C)cc(c1)OC
186.68,[M+H]+,COc1ccccc1n1c(SCc2nnc(o2)C)nnc1c1cccs1
168.85,[M-H]-,CCn1c(=O)n(c2c1cccc2)CC(=O)NC(C)C
193.55,[M+Na]+,COc1cc(ccc1OC(F)F)CN(C(=O)Cn1c(=O)c2n(C)cnc2n(c1=O)C)C
191.98,[M-H]-,CN(CC(=O)Nc1c(C)cccc1C)CC(=O)Nc1ccc(cc1Br)C
221.2,[M+H]+,O=C(N1CCCCCC1)CN1CCN(CC1)c1nc2ccccc2c(c1)C(=O)N1CCOCC1
216.13,[M+Na]+,CCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO[P]([O-])(=O)OCC[NH3+]
182.39,[M-H]-,Fc1ccc(c(c1)F)C(=O)NC(c1cccc(c1)S(=O)(=O)N)C
196.32,[M+H]+,COc1ccccc1c1noc(n1)Cn1cnc2c(c1=O)cnn2c1ccccc1
199.62,[M+H]+,O=C1CCc2c(N1)ccc(c2)S(=O)(=O)N1CCCC1c1nc2c(s1)cccc2
148.3571429,[M+Na]+,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N
186.44,[M+H]+,CCC1(NC(=O)N(C1=O)CC(=O)Nc1ccccc1C)c1ccc(cc1)F
202.66,[M+H]+,O=C(N1CCN(CC1)c1ccccn1)CN1CCCC1c1ccc2c(c1)OCCCO2
147.35,[M-H]-,CC(NS(=O)(=O)c1cc(F)cc(c1)F)(C)C
198.11,[M+Na]+,COc1cc(ccc1OC(F)F)C1NC(=Nc2n1c1ccccc1n2)N
202.87,[M-H]-,O=C(Nc1ccc(cc1)c1ccccc1)NCCCc1cn[nH]c1C
200.29,[M-H]-,Cc1cc(C)c(c(c1C)S(=O)(=O)NC1CCN(CC1)Cc1ccccc1)C
194.4,[M+Na]+,CC1CCC(CC1)NC(=O)Cn1nc(c(c1C)S(=O)(=O)N(C)C)C
175.86,[M+H]+,O=C1NC2(C(=O)N1Cc1nnsc1Cl)CCOc1c2cccc1
209.49,[M+Na]+,CCN(CCCNc1ccc(cc1N)S(=O)(=O)N1CCCCC1)CC
221.58,[M+H]+,O=C(C1Oc2ccccc2N(C1)C(=O)c1ccc2c(c1)nc(n2c1ccccc1)C)N1CCOCC1
115.8,[M+H]+,C1=CC=NC(=C1)O
